一
乙
玳 ⿰𤣩代
珀 ⿰𤣩白
顸 ⿰干页
珉 ⿰𤣩民
珈 ⿰𤣩加
拮 ⿰扌吉
垭 ⿰土亚
挝 ⿰扌过
垣 ⿰土亘
挞 ⿰扌达
垤 ⿰土至
赳 ⿺走丩
贲 ⿱卉贝
垱 ⿰土当
垌 ⿰土同
郝 ⿰赤阝
垧 ⿰土向
垓 ⿰土亥
挦 ⿰扌寻
垠 ⿰土艮
茜 ⿱艹西
荚 ⿱艹夹
荑 ⿱艹夷
贳 ⿱世贝
荜 ⿱艹毕
莒 "⿱艹吕(G) or ⿱艹呂(HTJK)"
茼 ⿱艹同
茴 ⿱艹回
茱 ⿱艹朱
莛 ⿱艹廷
荞 ⿱艹乔
茯 ⿱艹伏
荏 ⿱艹任
荇 ⿱艹行
荃 ⿱艹全
荟 ⿱艹会
荀 ⿱艹旬
茗 ⿱艹名
荠 ⿱艹齐
茭 ⿱艹交
茨 ⿱艹次
垩 ⿱亚土
荥 "⿱𫇦水 or ⿱艹𠕽"
荦 ⿱𫇦牛
荨 ⿱艹寻
荩 ⿱艹尽
剋 ⿺克刂
荪 ⿱艹孙
茹 ⿱艹如
荬 ⿱艹买
荮 ⿱艹纣
柰 ⿱木示
栉 ⿰木节
柯 ⿰木可
柘 ⿰木石
栊 ⿰木龙
柩 ⿰木匛
枰 ⿰木平
栌 ⿰木卢
柙 ⿰木甲
枵 ⿰木号
柚 ⿰木由
枳 ⿰木只
柞 ⿰木乍
柝 ⿰木斥
栀 ⿰木卮
柢 ⿰木氐
栎 ⿰木乐
枸 ⿰木句
柈 ⿰木半
柁 ⿰木它
枷 ⿰木加
柽 ⿰木圣
剌 ⿰束刂
酊 ⿰酉丁
郦 ⿰丽阝
甭 ⿱不用
砗 ⿰石车
砘 ⿰石屯
砒 ⿰石比
斫 ⿰石斤
砭 ⿰石乏
砜 ⿰石风
奎 ⿱大圭
耷 ⿱大耳
虺 ⿺兀虫
殂 ⿰歹且
殇 ⿰歹⿱𠂉𠃓
殄 ⿰歹㐱
殆 ⿰歹台
轱 ⿰车古
轲 ⿰车可
轳 ⿰车卢
轶 ⿰车失
轸 ⿰车㐱
虿 ⿱万虫
毖 ⿱比必
觇 ⿰占见
尜 "⿱尖小 or ⿱⿻丨八夵(G) or ⿱小夵(H)"
哐 ⿰口匡
眄 ⿰目丏
眍 ⿰目区
𠳐 ⿰口邦
郢 ⿰呈阝
眇 ⿰目少
眊 ⿰目毛
眈 ⿰目冘
禺 ⿻日禸
哂 ⿰口西
咴 ⿰口灰
曷 ⿱曰匃
昴 ⿱日卯
昱 ⿱日立
昵 ⿰日尼
咦 ⿰口夷
哓 ⿰口尧
哔 ⿰口毕
畎 ⿰田犬
毗 ⿰田比
呲 ⿰口此
胄 ⿱由月
畋 ⿰田攵
畈 ⿰田反
虼 ⿰虫乞
虻 ⿰虫亡
盅 ⿱中皿
咣 ⿰口光
哕 ⿰口岁
剐 ⿰呙刂
郧 ⿰员阝
咻 ⿰口休
囿 ⿴囗有
咿 ⿰口伊
哌 ⿰口𠂢
哙 ⿰口会
哚 ⿰口朵
咯 ⿰口各
咩 ⿰口羊
咤 ⿰口宅
哝 ⿰口农
哏 ⿰口艮
哞 ⿰口牟
峙 ⿰山寺
峣 ⿰山尧
罘 ⿱罒不
帧 ⿰巾贞
峒 ⿰山同
峤 ⿰山乔
峋 ⿰山旬
峥 ⿰山争
贶 ⿰贝兄
钚 ⿰钅不
钛 ⿰钅太
钡 ⿰钅贝
钣 ⿰钅反
钤 ⿰钅今
钨 ⿰钅乌
钫 ⿰钅方
钯 ⿰钅巴
氡 ⿹气冬
氟 ⿹气弗
牯 ⿰牜古
郜 ⿰告阝
秕 ⿰禾比
秭 ⿰禾𠂔
竽 ⿱𥫗于
笈 ⿱𥫗及
笃 ⿱𥫗马
俦 ⿰亻寿
俨 ⿰亻严
俅 ⿰亻求
俪 ⿰亻丽
叟 "⿱⿻臼丨又(G) or ⿱⿻𦥑丨又(HTJK)"
垡 ⿱伐土
牮 ⿱代牛
俣 ⿰亻吴
俚 ⿰亻里
皈 ⿰白反
俑 ⿰亻甬
俟 ⿰亻矣
逅 ⿺辶后
徇 ⿰彳旬
徉 ⿰彳羊
舢 ⿰舟山
俞 ⿱亼刖
郗 ⿰希阝
俎 ⿰仌且
郤 ⿰谷阝
爰 ⿳爫一友
郛 ⿰孚阝
瓴 ⿰令瓦
胨 ⿰月东
胪 ⿰⺼卢
胛 ⿰月甲
胂 ⿰⺼申
胙 ⿰月乍
胍 ⿰月瓜
胗 ⿰月㐱
胝 ⿰月氐
朐 ⿰月句
胫 ⿰月𢀖
鸨 ⿰𠤏鸟
匍 ⿹勹甫
狨 ⿰犭戎
狯 ⿰犭会
飑 ⿺风包
狩 ⿰犭守
狲 ⿰犭孙
訇 ⿹勹言
逄 ⿺辶夅
昝 ⿱处日
饷 ⿰饣向
饸 ⿰饣合
饹 ⿰饣各
胤 ⿰𦙍乚
孪 ⿱𰁜子
娈 ⿱𰁜女
弈 ⿱亦廾
奕 ⿱亦大
庥 ⿸广休
疬 ⿸疒历
疣 ⿸疒尤
疥 ⿸疒介
疭 ⿸疒从
庠 ⿸广羊
竑 ⿰立厷
彦 ⿸产彡
飒 ⿰立风
闼 ⿵门达
闾 ⿵门吕
闿 ⿵门岂
阂 ⿵门亥
羑 ⿱𦍌久
迸 ⿺辶并
籼 ⿰米山
酋 "⿱丷酉 or ⿱八酉"
炳 ⿰火丙
炻 ⿰火石
炽 ⿰火只
炯 ⿰火冋
烀 ⿰火乎
炷 ⿰火主
烃 ⿰火𢀖
洱 ⿰氵耳
洹 ⿰氵亘
洧 ⿰氵有
洌 ⿰氵列
浃 ⿰氵夹
洇 ⿰氵因
洄 ⿰氵回
洙 ⿰氵朱
涎 ⿰氵延
洎 ⿰氵自
洫 ⿰氵血
浍 ⿰氵会
洮 ⿰氵兆
洵 ⿰氵旬
浒 ⿰氵许
浔 ⿰氵寻
浕 ⿰氵尽
洳 ⿰氵如
恸 ⿰忄动
恓 ⿰忄西
恹 ⿰忄厌
恫 ⿰忄同
恺 ⿰忄岂
恻 ⿲忄贝刂
恂 ⿰忄旬
恪 ⿰忄各
恽 ⿰忄军
宥 ⿱宀有
扃 "⿸戶冋 or  ⿸户冋"
衲 ⿰衤内
衽 ⿰衤壬
衿 ⿰衤今
袂 ⿰衤夬
祛 ⿰礻去
祜 ⿰礻古
祓 ⿰礻犮
祚 ⿰礻乍
诮 ⿰讠肖
祗 "⿰礻氐(GHT) or ⿰示氐(JK)"
祢 "⿰礻尔(G) or ⿰礻尓(J)"
诰 ⿰讠告
诳 ⿰讠狂
鸩 ⿰冘鸟
昶 ⿺永日
郡 ⿰君阝
咫 ⿺尺只
弭 ⿰弓耳
牁 ⿰爿可
胥 ⿱疋月
陛 ⿰阝坒
陟 ⿰阝步
娅 ⿰女亚
姮 ⿰女亘
娆 ⿰女尧
姝 ⿰女朱
姣 ⿰女交
姘 ⿰女并
姹 ⿰女宅
怼 ⿱对心
羿 ⿱羽廾
炱 ⿱台火
矜 ⿰矛今
绔 ⿰纟夸
骁 ⿰马尧
骅 ⿰马华
绗 ⿰纟行
绛 ⿰纟夅
骈 ⿰马并
耖 ⿰耒少
挈 ⿱㓞手
珥 ⿰𤣩耳
珙 ⿰𤣩共
顼 ⿰𤣩页
珰 ⿰𤣩当
珩 ⿰𤣩行
珧 ⿰𤣩兆
珣 ⿰𤣩旬
珞 ⿰𤣩各
琤 "⿰𤣩争(G) or ⿰𤣩爭(HTJK)"
珲 ⿰𤣩军
敖 ⿰⿱士方攵
恚 ⿱圭心
埔 ⿰土甫
埕 ⿰土呈
埘 ⿰土时
埙 ⿰土员
埚 ⿰土呙
挹 ⿰扌邑
耆 ⿱老日
耄 ⿱老毛
埒 ⿰土寽
捋 ⿰扌寽
贽 ⿱执贝
垸 ⿰土完
捃 ⿰扌君
盍 ⿱去皿
荸 ⿱艹孛
莆 ⿱艹甫
莳 ⿱艹时
莴 ⿱艹呙
莪 ⿱艹我
莠 ⿱艹秀
莓 ⿱艹每
莜 ⿱艹攸
莅 ⿱艹位
荼 ⿱艹余
莩 ⿱艹孚
荽 ⿱艹妥
莸 ⿱艹犹
荻 ⿱艹狄
莘 ⿱艹辛
莎 ⿱艹沙
莞 ⿱艹完
莨 ⿱艹良
鸪 ⿰古鸟
莼 ⿱艹纯
栲 ⿰木考
栳 ⿰木老
郴 ⿰林阝
桓 ⿰木亘
桡 ⿰木尧
桎 ⿰木至
桢 ⿰木贞
桤 ⿱木岂
梃 ⿰木廷
栝 ⿰木舌
桕 ⿰木臼
桁 ⿰木行
桧 ⿰木会
桅 ⿰木危
栟 ⿰木并
桉 ⿰木安
栩 ⿰木羽
逑 ⿺辶求
逋 ⿺辶甫
彧 ⿻或⿱丿丿
鬲 "⿱𠮛⿵冂⿱䒑丨(GHT) or ⿱𠮛⿵𦉪丅(JK)"
豇 ⿰豆工
酐 ⿰酉干
逦 ⿺辶丽
厝 ⿸厂昔
孬 ⿱不好
砝 ⿰石去
砹 ⿰石艾
砺 ⿰石厉
砧 ⿰石占
砷 ⿰石申
砟 ⿰石乍
砼 ⿰石仝
砥 ⿰石氐
砣 ⿰石它
剞 ⿰奇刂
砻 ⿱龙石
轼 ⿰车式
轾 ⿰车至
辂 ⿰车各
鸫 ⿰东鸟
趸 ⿱万足
龀 ⿰齿匕
鸬 ⿰卢鸟
虔 ⿸虍文
逍 ⿺辶肖
眬 ⿰目龙
唛 ⿰口麦
晟 ⿱日成
眩 ⿰目玄
眙 ⿰目台
哧 ⿰口赤
哽 ⿰口更
唔 ⿰口吾
晁 ⿱日兆
晏 ⿱日安
鸮 ⿰号鸟
趵 ⿰𧾷勺
趿 ⿰𧾷及
畛 ⿰田㐱
蚨 ⿰虫夫
蚜 ⿰虫牙
蚍 ⿰虫比
蚋 ⿰虫内
蚬 ⿰虫见
蚝 ⿰虫毛
蚧 ⿰虫介
唢 ⿰口𭕆
圄 ⿴囗吾
唣 ⿰口皂
唏 ⿰口希
盎 ⿱央皿
唑 ⿰口坐
崂 ⿰山劳
崃 ⿰山来
罡 ⿱罒正
罟 ⿱罒古
峪 ⿰山谷
觊 ⿰岂见
赅 ⿰贝亥
钰 ⿰钅玉
钲 ⿰钅正
钴 ⿰钅古
钵 ⿰钅本
钹 ⿰钅犮
钺 ⿰钅戉
钽 ⿰钅旦
钼 ⿰钅目
钿 ⿰钅田
铀 ⿰钅由
铂 ⿰钅白
铄 ⿰钅乐
铆 ⿰钅卯
铈 ⿰钅市
铉 ⿰钅玄
铊 ⿰钅它
铋 ⿰钅必
铌 ⿰钅尼
铍 ⿰钅皮
䥽 ⿰钅发
铎 ⿰钅𠬤
氩 ⿹气亚
氤 ⿹气因
氦 ⿹气亥
毪 ⿺毛牟
舐 ⿰舌氏
秣 ⿰禾末
秫 "⿰禾术(G) or ⿰禾朮(HTJKV)"
盉 ⿱禾皿
笄 ⿱𥫗开
笕 ⿱𥫗见
笊 ⿱𥫗爪
笏 ⿱𥫗勿
笆 ⿱𥫗巴
俸 ⿰亻奉
倩 "⿰亻青(GHTV) or ⿰亻靑(JK)"
俵 ⿰亻表
偌 ⿰亻若
俳 ⿰亻非
俶 ⿰亻叔
倬 ⿰亻卓
倏 "⿲亻丨⿱夂犬(GJK) or ⿲亻丨⿱攵犬(HT)"
恁 ⿱任心
倭 ⿰亻委
倪 ⿰亻兒
俾 ⿰亻卑
倜 ⿰亻周
隼 ⿱隹十
隽 ⿱隹乃
倌 ⿰亻官
倥 ⿰亻空
臬 ⿱自木
皋 ⿱白夲
郫 ⿰卑阝
倨 ⿰亻居
衄 ⿰血丑
颀 ⿰斤页
徕 ⿰彳来
舫 ⿰舟方
釜 ⿱父⿻王丷
奚 ⿱爫𡗞
衾 ⿱今衣
胯 ⿰月夸
胱 ⿰月光
胴 ⿰月同
胭 ⿰⺼因
脍 ⿰月会
胼 ⿰月并
朕 ⿰月关
脒 ⿰月米
胺 ⿰⺼安
鸱 ⿰氐鸟
玺 ⿱尔玉
鸲 ⿰句鸟
狷 ⿰犭肙
猁 ⿰犭利
狳 ⿰犭余
猃 ⿰犭佥
狺 ⿰犭言
逖 ⿺辶狄
桀 ⿱舛木
袅 ⿹㇯鸟一衣
饽 ⿰饣孛
凇 ⿰冫松
栾 "⿱𰁜木 or ⿱亦木"
挛 ⿱𰁜手
亳 ⿱⿳亠口冖乇
疳 ⿸疒甘
疴 ⿸疒可
疸 ⿸疒旦
疽 ⿸疒且
痈 ⿸疒用
疱 ⿸疒包
痂 ⿸疒加
痉 ⿸疒𢀖
衮 ⿳亠公𧘇
凋 ⿰冫周
颃 ⿰亢页
恣 ⿱次心
旆 ⿸𭤨巿
旄 ⿸𭤨毛
旃 ⿸𭤨丹
阃 ⿵门困
阄 ⿵门龟
訚 ⿵门言
阆 ⿵门良
恙 ⿱𦍌心
粑 ⿰米巴
朔 ⿰屰月
郸 ⿰单阝
烜 ⿰火亘
烨 ⿰火华
烩 ⿰火会
烊 ⿰火羊
剡 ⿰炎刂
郯 ⿰炎阝
烬 ⿰火尽
涑 ⿰氵束
浯 ⿰氵吾
涞 ⿰氵来
涟 ⿰氵连
娑 ⿱沙女
涅 ⿰氵圼
涠 ⿰氵围
浞 ⿰氵足
涓 ⿰氵肙
浥 ⿰氵邑
涔 ⿰氵岑
浜 ⿰氵兵
浠 ⿰氵希
浣 ⿰氵完
浚 ⿰氵夋
悚 ⿰忄束
悭 ⿰忄坚
悝 ⿰忄里
悒 ⿰忄邑
悌 ⿰忄弟
悛 ⿰忄夋
宸 ⿱宀辰
窈 ⿱穴幼
剜 ⿰宛刂
诹 ⿰讠取
冢 ⿱冖豖
诼 ⿰讠豖
袒 ⿰衤旦
袢 ⿰衤半
祯 ⿰礻贞
诿 ⿰讠委
谀 ⿰讠臾
谂 ⿰讠念
谄 ⿰讠臽
谇 ⿰讠卒
屐 ⿸尸𫹍
屙 ⿸尸阿
陬 ⿰阝取
勐 ⿰孟力
奘 ⿱壯大
牂 ⿰爿羊
蚩 ⿱㞢虫
陲 ⿰阝垂
姬 "⿰女𦣞(GHT) or ⿰女𦣝(K)"
娠 ⿰女辰
娌 ⿰女里
娉 ⿰女甹
娲 ⿰女呙
娩 ⿰女免
娴 ⿰女闲
娣 ⿰女弟
娓 ⿰女尾
婀 ⿰女阿
畚 ⿱厶奋
逡 ⿺辶夋
绠 ⿰纟更
骊 ⿰马丽
绡 ⿰纟肖
骋 ⿰马甹
绥 ⿰纟妥
绦 ⿰纟条
绨 ⿰纟弟
骎 ⿰马𠬶
邕 ⿱巛邑
鸶 ⿱丝鸟
彗 "⿱⿰丰丰𫜹 or ⿱⿰丰丰⺕"
耜 ⿰耒㠯
焘 ⿱寿灬
舂 ⿱𡗗臼
琏 ⿰𤣩连
琇 ⿰𤣩秀
麸 ⿰麦夫
揶 ⿰扌耶
埴 ⿰土直
埯 ⿰土奄
捯 ⿰扌到
掳 ⿰扌虏
掴 ⿰扌国
埸 ⿰土易
埵 ⿰土垂
赧 "⿰赤𠬝(GHTV) or ⿰赤㞋(JK)"
埤 ⿰土卑
捭 ⿰扌卑
逵 ⿺辶坴
埝 ⿰土念
堋 ⿰土朋
堍 ⿰土兔
掬 ⿰扌匊
鸷 ⿱执鸟
掖 ⿰扌夜
捽 ⿰扌卒
掊 ⿰扌咅
堉 ⿰土育
掸 ⿰扌单
捩 "⿰扌戾 (GHT) or  ⿰扌戻 (J)"
掮 ⿰扌肩
悫 ⿳士冗心
埭 ⿰土隶
埽 ⿰土帚
掇 ⿰扌叕
掼 ⿰扌贯
聃 ⿰耳冉
菁 ⿱艹青
萁 ⿱艹其
菘 ⿱艹松
堇 ⿱廿⿻口龶
萘 ⿱艹奈
萋 ⿱艹妻
菽 ⿱艹叔
菖 ⿱艹昌
萜 ⿱艹帖
萸 ⿱艹臾
萑 ⿱艹隹
棻 "⿱芬木 or ⿱艹𣏰"
菔 ⿱艹服
菟 ⿱艹兔
萏 ⿱艹臽
萃 ⿱艹卒
菏 ⿱艹河
菹 ⿱艹沮
菪 ⿱艹宕
菅 ⿱艹官
菀 ⿱艹宛
萦 ⿱𫇦糸
菰 ⿱艹孤
菡 ⿱艹函
梵 ⿱林凡
梿 ⿰木连
梏 ⿰木告
觋 ⿰巫见
桴 ⿰木孚
桷 ⿰木角
梓 ⿰木辛
棁 ⿰木兑
桫 ⿰木沙
棂 ⿰木灵
啬 ⿱⿻土丷回
郾 ⿰匽阝
匮 ⿷匚贵
敕 ⿰束攵
豉 ⿰豆支
鄄 ⿰垔阝
酞 ⿰酉太
酚 ⿰酉分
戛 ⿱𦣻戈
硎 ⿰石刑
硭 ⿰石芒
硒 ⿰石西
硖 ⿰石夹
硗 ⿰石尧
硐 ⿰石同
硇 ⿰石囟
硌 ⿰石各
鸸 ⿰而鸟
瓠 ⿰夸瓜
匏 ⿰夸包
厩 ⿸厂既
龚 ⿱龙共
殒 ⿰歹员
殓 ⿰歹佥
殍 ⿰歹孚
赉 ⿱来贝
雩 ⿱⻗亏
辄 ⿰车耴
堑 ⿱斩土
眭 ⿰目圭
眦 ⿰目此
啧 ⿰口责
晡 ⿰日甫
晤 ⿰日吾
眺 ⿰目兆
眵 ⿰目多
眸 ⿰目牟
圊 "⿴囗青 or ⿴囗靑"
喏 ⿰口若
喵 ⿰口苗
啉 ⿰口林
勖 ⿰冒力
晞 ⿰日希
唵 ⿰口奄
晗 ⿰日含
冕 "⿱冃免 (GTJV) or ⿱日免 (K)"
啭 ⿰口转
畦 ⿰田圭
趺 ⿰𧾷夫
啮 ⿰口齿
跄 ⿰𧾷仓
蚶 ⿰虫甘
蛄 ⿰虫古
蛎 ⿰虫厉
蛆 ⿰虫且
蚰 ⿰虫由
蛊 ⿱虫皿
圉 ⿴囗幸
蚱 ⿰虫乍
蛉 ⿰虫令
蛏 ⿰虫圣
蚴 ⿰虫幼
啁 ⿰口周
啕 ⿰口匋
唿 ⿰口忽
啐 ⿰口卒
唼 ⿰口妾
唷 ⿰口育
啖 ⿰口炎
啵 ⿰口波
啶 ⿰口定
啷 ⿰口郎
唳 "⿰口戾 or ⿰口戻(J)"
唰 ⿰口刷
啜 ⿰口叕
帻 ⿰巾责
崚 ⿰山夌
崦 ⿰山奄
帼 ⿰巾国
崮 ⿱山固
崤 ⿰山肴
崆 ⿰山空
赇 ⿰贝求
赈 ⿰贝辰
赊 ⿰贝佘
铑 ⿰钅老
铒 ⿰钅耳
铗 ⿰钅夹
铙 ⿰钅尧
铟 ⿰钅因
铠 ⿰钅岂
铡 ⿰钅则
铢 ⿰钅朱
铣 ⿰钅先
铤 ⿰钅廷
铧 ⿰钅华
铨 ⿰钅全
铩 ⿰钅杀
铪 ⿰钅合
铫 ⿰钅兆
铬 ⿰钅各
铮 ⿰钅争
铯 ⿰钅色
铰 ⿰钅交
铱 ⿰钅衣
铳 ⿰钅充
铵 ⿰钅安
铷 ⿰钅如
氪 ⿹气克
牾 ⿰牜吾
鸹 ⿰舌鸟
秾 ⿰禾农
逶 ⿺辶委
笺 ⿱𥫗戋
筇 ⿱𥫗邛
笸 ⿱𥫗叵
笪 ⿱𥫗旦
笮 ⿱𥫗乍
笠 ⿱𥫗立
笥 ⿱𥫗司
笤 ⿱𥫗召
笳 ⿱𥫗加
笾 ⿱𥫗边
笞 ⿱𥫗台
偾 ⿰亻贲
偃 ⿰亻匽
偕 ⿰亻皆
偈 ⿰亻曷
傀 ⿰亻鬼
偬 ⿰亻怱
偻 ⿰亻娄
皑 ⿰白岂
皎 ⿰白交
鸻 ⿰行鸟
徜 ⿰彳尚
舸 ⿰舟可
舻 ⿰舟卢
舴 ⿰舟乍
舷 ⿰舟玄
龛 ⿱合龙
翎 ⿰令羽
脬 ⿰⺼孚
脘 ⿰月完
脲 ⿰月尿
匐 ⿹勹畐
猗 ⿰犭奇
猡 ⿰犭罗
猞 ⿰犭舍
猝 ⿰犭卒
斛 ⿰角斗
猕 ⿰犭弥
馗 ⿺九首
馃 ⿰饣果
馄 ⿰饣昆
鸾 ⿱𰁜鸟
孰 ⿰享丸
庹 ⿸广⿱廿尺
庾 ⿸广臾
痔 ⿸疒寺
痍 ⿸疒夷
疵 ⿸疒此
翊 ⿰立羽
旌 ⿸𭤨生
旎 ⿸𭤨尼
袤 ⿳亠矛𧘇
阇 ⿵门者
阈 ⿵门或
阉 ⿵门奄
阊 ⿵门昌
阋 ⿵门兒
阍 ⿵门昏
阏 ⿵门於
羟 ⿰羊𢀖
粝 ⿰米历
粕 ⿰米白
敝 ⿰㡀攵
焐 ⿰火吾
烯 ⿰火希
焓 ⿰火含
烽 ⿰火夆
焖 ⿰火闷
烷 ⿰火完
焗 ⿰火局
渍 ⿰氵责
渚 ⿰氵者
淇 ⿰氵其
淅 ⿰氵析
淞 ⿰氵松
渎 ⿰氵卖
涿 ⿰氵豖
淖 ⿰氵卓
挲 ⿱沙手
淠 ⿰氵畀
涸 ⿰氵固
渑 ⿰氵黾
淦 ⿰氵金
淝 ⿰氵肥
淬 ⿰氵卒
涪 ⿰氵咅
淙 ⿰氵宗
涫 ⿰氵官
渌 ⿰氵录
淄 ⿰氵甾
惬 ⿰忄⿷匚夹
悻 ⿰忄幸
悱 ⿰忄非
惝 ⿰忄尚
惘 ⿰忄罔
悸 ⿰忄季
惆 ⿰忄周
惚 ⿰忄忽
惇 ⿰忄享
惮 ⿰忄单
窕 ⿱穴兆
谌 ⿰讠甚
谏 ⿰讠柬
扈 "⿸戶邑 or  ⿸户邑 or  ⿸戸邑"
皲 ⿰军皮
谑 ⿰讠虐
裆 ⿰衤当
袷 ⿰衤合
裉 ⿰衤艮
谒 ⿰讠曷
谔 ⿰讠咢
谕 ⿰讠俞
谖 ⿰讠爰
谗 ⿰讠𫥎
谙 ⿰讠音
谛 ⿰讠帝
谝 ⿰讠扁
逯 ⿺辶录
郿 ⿰眉阝
隈 ⿰阝畏
粜 ⿱出米
隍 ⿰阝皇
隗 ⿰阝鬼
婧 ⿰女青
婊 ⿰女表
婕 ⿰女疌
娼 ⿰女昌
婢 ⿰女卑
婵 ⿰女单
胬 ⿱奴肉
袈 ⿱加衣
翌 ⿱羽立
恿 ⿱甬心
欸 ⿰矣欠
绫 ⿰纟夌
骐 ⿰马其
绮 ⿰纟奇
绯 ⿰纟非
绱 ⿰纟尚
骒 ⿰马果
绲 ⿰纟昆
骓 ⿰马隹
绶 ⿰纟受
绺 ⿰纟咎
绻 ⿰纟卷
绾 ⿰纟官
骖 ⿰马参
缁 ⿰纟甾
耠 ⿰耒合
琫 ⿰𤣩奉
琵 ⿱玨比
琶 ⿱玨巴
琪 ⿰𤣩其
瑛 ⿰𤣩英
琦 ⿰𤣩奇
琥 ⿰𤣩虎
琨 ⿰𤣩昆
靓 ⿰青见
琰 ⿰𤣩炎
琮 ⿰𤣩宗
琯 ⿰𤣩官
琬 ⿰𤣩宛
琛 ⿰𤣩罙
琚 ⿰𤣩居
辇 ⿱㚘车
鼋 ⿱元黾
揳 ⿰扌契
堞 ⿰土枼
搽 ⿰扌茶
揸 "⿰扌查 or ⿰扌査"
揠 ⿰扌匽
堙 ⿰土垔
趄 ⿺走且
揖 ⿰扌咠
颉 ⿰吉页
塄 "⿰土𬙙 or ⿰土⿱罒方"
揿 ⿰扌钦
耋 ⿱老至
揄 ⿰扌俞
蛩 ⿱巩虫
蛰 ⿱执虫
塆 ⿰土弯
摒 "⿰扌屏(GHT) or ⿰扌屛(JK)"
揆 ⿰扌癸
掾 ⿰扌彖
聒 ⿰耳舌
葑 ⿱艹封
葚 ⿰艹甚
靰 ⿰革兀
靸 ⿰革及
葳 ⿱艹威
葺 ⿱艹咠
葸 ⿱艹思
萼 ⿱艹咢
葆 ⿱艹保
葩 ⿱艹皅
葶 ⿱艹亭
蒌 ⿱艹娄
萱 ⿱艹宣
戟 ⿰𠦝戈
葭 ⿱艹叚
楮 ⿰木者
棼 ⿱林分
椟 ⿰木卖
棹 ⿰木卓
椤 ⿰木罗
棰 ⿰木垂
赍 ⿳⿻十从冖贝
椋 ⿰木京
椁 ⿰木享
椪 ⿰木並
棣 ⿰木隶
椐 ⿰木居
鹁 ⿰孛鸟
覃 ⿱覀早
酤 ⿰酉古
酢 ⿰酉乍
酡 ⿰酉它
鹂 ⿰丽鸟
厥 ⿸厂欮
殚 ⿰歹单
殛 ⿰歹亟
雯 ⿱雨文
雱 ⿱雨方
辊 ⿰车昆
辋 ⿰车罔
椠 ⿱斩木
辍 ⿰车叕
辎 ⿰车甾
斐 ⿱非文
睄 ⿰目肖
睑 ⿰目佥
睇 ⿰目弟
睃 ⿰目夋
戢 ⿰咠戈
喋 ⿰口枼
嗒 ⿰口荅
喃 ⿰口南
喱 ⿰口厘
喹 ⿰口奎
晷 ⿱日咎
喈 ⿰口皆
跖 ⿰𧾷石
跗 ⿰𧾷付
跞 ⿰𧾷乐
跚 "⿰𧾷册(GK) or ⿰𧾷冊(HTJ)"
跎 ⿰𧾷它
跏 ⿰𧾷加
跆 ⿰𧾷台
蛱 ⿰虫夹
蛲 ⿰虫尧
蛭 ⿰虫至
蛳 ⿰虫师
蛐 ⿰虫曲
蛔 ⿰虫回
蛞 ⿰虫舌
蛴 ⿰虫齐
蛟 ⿰虫交
蛘 ⿰虫羊
喁 ⿰口禺
喟 ⿰口胃
啾 ⿰口秋
嗖 ⿰口叟
喑 ⿰口音
嗟 ⿰口差
喽 ⿰口娄
嗞 "⿰口兹(GHT) or ⿰口茲(JK)"
喀 ⿰口客
喔 ⿰口屋
喙 ⿰口彖
嵘 ⿰山荣
嵖 "⿰山查 or ⿰山査"
崴 ⿱山威
遄 ⿺辶耑
詈 ⿱罒言
嵎 ⿰山禺
崽 ⿱山思
嵬 ⿱山鬼
嵛 ⿱山俞
嵯 ⿰山差
嵝 ⿰山娄
嵫 "⿰山兹(GHT) or ⿰山茲(K or U+2F87F)"
幄 ⿰巾屋
嵋 ⿰山眉
赕 ⿰贝炎
铻 ⿰钅吾
铼 ⿰钅来
铿 ⿰钅坚
锃 ⿰钅呈
锂 ⿰钅里
锆 ⿰钅告
锇 ⿰钅我
锉 ⿰钅坐
锏 ⿰钅间
锑 ⿰钅弟
锒 ⿰钅良
锔 ⿰钅局
锕 ⿰钅阿
掣 ⿱制手
矬 ⿰矢坐
氰 ⿹气青
毳 ⿱毛㲎
毽 ⿺毛建
犊 ⿰牜卖
犄 ⿰牜奇
犋 ⿰牜具
鹄 ⿰告鸟
犍 ⿰牜建
嵇 ⿰禾⿱尤山
黍 ⿳禾人氺
稃 ⿰禾孚
稂 ⿰禾良
筚 "⿱𥫗毕 or ⿱笓十"
筵 ⿱𥫗延
筌 ⿱𥫗全
傣 ⿰亻泰
傈 ⿰亻栗
舄 ⿱臼⿹勹灬
牍 ⿰片卖
傥 ⿰亻党
傧 ⿰亻宾
遑 ⿺辶皇
傩 ⿰亻难
遁 ⿺辶盾
徨 ⿰彳皇
媭 ⿱须女
畲 ⿱佘田
弑 ⿰杀式
颌 ⿰合页
翕 ⿱合羽
釉 "⿰釆由 or ⿰采由"
鹆 ⿰谷鸟
舜 ⿳爫冖舛
貂 ⿰豸召
腈 ⿰月青
腌 ⿰⺼奄
腓 ⿰⺼非
腆 ⿰月典
腴 ⿰月臾
腑 ⿰月府
腚 "⿰月定(G) or ⿰⺼定(H)"
腱 ⿰月建
鱿 ⿰鱼尤
鲀 ⿰鱼屯
鲂 ⿰鱼方
颍 ⿰⿱匕水页
猢 ⿰犭胡
猹 "⿰犭查(G) or ⿰犭査(K)"
猥 ⿰犭畏
飓 ⿺风具
觞 ⿰角⿱𠂉𠃓
觚 ⿰角瓜
猱 ⿰犭柔
